ID_Contrato,Proveedor,Nit,Objeto_Contrato,Vicepresidencia,Fecha_Inicio,Fecha_Fin,Valor_Contrato_USD,Estado_Contrato,Estado_HSE
CON-2026-4029,Ingenieria Andina de Petroleos S.A.S.,900.433.461-5,Servicios de catering,VRE - Refinación,2025-07-22,2026-11-24,952283,Activo,Aprobado
CON-2026-4030,Seguridad Industrial Llanos Ltda.,900.646.361-1,Mantenimiento electrico,VTS - Transporte,2025-03-16,2026-07-10,1257203,En Liquidación,En Alerta
CON-2026-4031,Ingenieria Andina de Petroleos S.A.S.,900.991.743-5,Seguridad perimetral,VCO - Corporativa,2025-12-14,2026-07-07,821313,En Liquidación,Aprobado
CON-2026-4032,PetroServicios del Caribe S.A.S.,900.622.380-8,Seguridad perimetral,VRE - Refinación,2026-03-26,2026-12-08,1037366,Activo,Aprobado
CON-2026-4033,Seguridad Industrial Llanos Ltda.,900.414.133-2,Ingenieria de campo,VUP - Upstream,2026-05-16,2027-12-25,270872,Activo,Aprobado
CON-2026-4034,Logistica Petrolera Nacional S.A.S.,900.581.262-7,Transporte de personal,VUP - Upstream,2025-06-08,2027-08-24,312928,En Liquidación,Aprobado
CON-2026-4035,Logistica Petrolera Nacional S.A.S.,900.549.398-6,Ingenieria de campo,VTS - Transporte,2026-06-03,2027-12-03,309252,Activo,No Aprobado
CON-2026-4036,Logistica Petrolera Nacional S.A.S.,900.650.557-7,Inspeccion de ductos,VUP - Upstream,2025-10-24,2027-04-01,1323174,Activo,En Alerta
CON-2026-4037,Seguridad Industrial Llanos Ltda.,900.527.600-5,Apoyo logistico,VUP - Upstream,2026-02-17,2027-08-23,1108293,Activo,En Alerta
CON-2026-4038,PetroServicios del Caribe S.A.S.,900.803.438-3,Servicios de catering,VCO - Corporativa,2026-03-26,2027-11-26,488802,Activo,En Alerta
CON-2026-4039,Transportes Oleoducto S.A.S.,900.506.226-3,Suministro de alimentacion,VCO - Corporativa,2026-04-06,2026-07-16,766268,En Liquidación,Aprobado
CON-2026-4040,Seguridad Industrial Llanos Ltda.,900.667.796-8,Transporte de personal,VUP - Upstream,2025-07-24,2026-10-13,1421925,Activo,Aprobado
CON-2026-4041,Transportes Oleoducto S.A.S.,900.624.116-1,Servicios de catering,VCO - Corporativa,2025-10-14,2026-07-12,380342,Activo,No Aprobado
CON-2026-4042,PetroServicios del Caribe S.A.S.,900.989.222-9,Transporte de personal,VTS - Transporte,2025-07-18,2026-09-12,281417,Activo,Aprobado
CON-2026-4043,Seguridad Industrial Llanos Ltda.,900.676.595-8,Suministro de alimentacion,VTS - Transporte,2026-05-12,2027-03-09,595449,Activo,En Alerta
CON-2026-4044,Proteccion Perimetral Colombiana S.A.S.,900.922.186-0,Servicios de catering,VCO - Corporativa,2025-01-13,2027-11-25,931305,En Liquidación,En Alerta
CON-2026-4045,Logistica Petrolera Nacional S.A.S.,900.461.161-4,Servicios de catering,VRE - Refinación,2025-05-25,2027-08-25,1419485,En Liquidación,Aprobado
CON-2026-4046,Mantenimiento Tecnico del Magdalena S.A.S.,900.665.754-9,Seguridad perimetral,VUP - Upstream,2025-12-11,2026-10-16,1388670,Activo,Aprobado
CON-2026-4047,Ingenieria Andina de Petroleos S.A.S.,900.989.536-1,Transporte de personal,VTS - Transporte,2025-02-14,2027-08-30,312925,En Liquidación,No Aprobado
CON-2026-4048,PetroServicios del Caribe S.A.S.,900.179.430-7,Ingenieria de campo,VCO - Corporativa,2025-01-19,2027-08-09,335103,Activo,Aprobado
CON-2026-4049,Transportes Oleoducto S.A.S.,900.138.677-9,Apoyo logistico,VTS - Transporte,2025-07-08,2027-09-06,1163534,En Liquidación,En Alerta
CON-2026-4050,PetroServicios del Caribe S.A.S.,900.646.319-6,Monitoreo HSE,VRE - Refinación,2026-02-05,2026-12-15,288468,Activo,No Aprobado
CON-2026-4051,Seguridad Industrial Llanos Ltda.,900.582.300-0,Monitoreo HSE,VCO - Corporativa,2025-03-26,2027-04-14,464571,Activo,Aprobado
CON-2026-4052,PetroServicios del Caribe S.A.S.,900.717.258-0,Mantenimiento de bombas,VTS - Transporte,2026-02-05,2026-12-29,884255,Activo,Aprobado
CON-2026-4053,Ingenieria Andina de Petroleos S.A.S.,900.767.391-7,Inspeccion de ductos,VTS - Transporte,2026-04-05,2027-12-18,1170426,En Liquidación,Aprobado
CON-2026-4054,Transportes Oleoducto S.A.S.,900.336.272-7,Transporte de personal,VRE - Refinación,2025-12-05,2026-12-26,370185,En Liquidación,Aprobado
CON-2026-4055,Ingenieria Andina de Petroleos S.A.S.,900.238.688-7,Seguridad perimetral,VTS - Transporte,2025-09-20,2026-08-08,285161,Activo,En Alerta
CON-2026-4056,Seguridad Industrial Llanos Ltda.,900.663.800-4,Apoyo logistico,VTS - Transporte,2025-10-26,2027-02-26,1394030,Activo,Aprobado
CON-2026-4057,Catering Energia Colombiana S.A.S.,900.469.714-4,Apoyo logistico,VRE - Refinación,2025-02-28,2027-10-30,1369473,Activo,Aprobado
CON-2026-4058,Catering Energia Colombiana S.A.S.,900.871.538-3,Servicios de catering,VCO - Corporativa,2026-06-20,2027-03-05,1052524,En Liquidación,Aprobado
CON-2026-4059,Servicios Integrales de Refinacion S.A.S.,900.763.117-4,Mantenimiento electrico,VUP - Upstream,2026-05-20,2027-07-05,131143,En Liquidación,Aprobado
CON-2026-4060,Mantenimiento Tecnico del Magdalena S.A.S.,900.132.731-9,Mantenimiento de bombas,VUP - Upstream,2025-04-29,2027-09-28,353689,Activo,En Alerta
CON-2026-4061,Seguridad Industrial Llanos Ltda.,900.884.471-9,Monitoreo HSE,VRE - Refinación,2025-10-17,2027-01-14,489306,Activo,En Alerta
CON-2026-4062,Servicios Integrales de Refinacion S.A.S.,900.789.530-9,Servicios de catering,VTS - Transporte,2025-01-19,2026-10-27,152259,Activo,En Alerta
CON-2026-4063,Transportes Oleoducto S.A.S.,900.732.793-3,Transporte de personal,VTS - Transporte,2025-07-10,2026-07-08,961797,Activo,Aprobado
CON-2026-4064,Logistica Petrolera Nacional S.A.S.,900.155.803-9,Transporte de personal,VRE - Refinación,2026-02-02,2027-04-09,323579,Activo,Aprobado
CON-2026-4065,Seguridad Industrial Llanos Ltda.,900.336.219-6,Suministro de alimentacion,VTS - Transporte,2025-02-23,2026-12-07,449090,En Liquidación,Aprobado
CON-2026-4066,Transportes Oleoducto S.A.S.,900.807.559-1,Ingenieria de campo,VTS - Transporte,2025-11-21,2027-10-20,574390,Activo,Aprobado
CON-2026-4067,Proteccion Perimetral Colombiana S.A.S.,900.781.752-9,Mantenimiento electrico,VRE - Refinación,2025-03-17,2026-07-12,61911,Activo,En Alerta
CON-2026-4068,Servicios Integrales de Refinacion S.A.S.,900.522.889-7,Transporte de personal,VTS - Transporte,2025-06-11,2027-09-01,523601,En Liquidación,En Alerta
CON-2026-4069,Mantenimiento Tecnico del Magdalena S.A.S.,900.918.542-3,Mantenimiento electrico,VUP - Upstream,2025-09-28,2026-10-21,552914,Activo,Aprobado
CON-2026-4070,Ingenieria Andina de Petroleos S.A.S.,900.925.639-6,Apoyo logistico,VRE - Refinación,2025-02-25,2027-08-11,918668,En Liquidación,Aprobado
CON-2026-4071,Ingenieria Andina de Petroleos S.A.S.,900.401.695-2,Transporte de personal,VTS - Transporte,2026-04-02,2027-09-24,980704,Activo,Aprobado
CON-2026-4072,Proteccion Perimetral Colombiana S.A.S.,900.144.476-7,Suministro de alimentacion,VCO - Corporativa,2025-12-12,2027-01-13,367003,Activo,Aprobado
CON-2026-4073,Proteccion Perimetral Colombiana S.A.S.,900.732.967-7,Mantenimiento electrico,VUP - Upstream,2026-02-08,2026-11-02,712508,Activo,Aprobado
CON-2026-4074,Operaciones Industriales Orion S.A.S.,900.739.820-8,Ingenieria de campo,VRE - Refinación,2026-02-15,2027-03-13,256849,Activo,No Aprobado
CON-2026-4075,Transportes Oleoducto S.A.S.,900.195.168-4,Seguridad perimetral,VTS - Transporte,2025-04-29,2026-12-08,663967,Activo,Aprobado
CON-2026-4076,Servicios Integrales de Refinacion S.A.S.,900.412.526-7,Transporte de personal,VRE - Refinación,2025-07-28,2027-09-28,205933,En Liquidación,Aprobado
CON-2026-4077,Catering Energia Colombiana S.A.S.,900.194.687-0,Servicios de catering,VCO - Corporativa,2025-11-25,2027-05-14,715802,Suspendido,Aprobado
CON-2026-4078,Mantenimiento Tecnico del Magdalena S.A.S.,900.858.933-0,Transporte de personal,VTS - Transporte,2025-01-08,2026-11-03,1412161,En Liquidación,Aprobado
CON-2026-4079,Transportes Oleoducto S.A.S.,900.572.129-6,Suministro de alimentacion,VUP - Upstream,2025-02-07,2026-10-25,267115,Suspendido,Aprobado
CON-2026-4080,Operaciones Industriales Orion S.A.S.,900.326.977-1,Monitoreo HSE,VRE - Refinación,2026-04-11,2026-12-14,112103,En Liquidación,Aprobado
CON-2026-4081,Logistica Petrolera Nacional S.A.S.,900.466.958-6,Inspeccion de ductos,VRE - Refinación,2025-02-01,2026-09-04,1244823,Suspendido,No Aprobado
CON-2026-4082,Servicios Integrales de Refinacion S.A.S.,900.397.976-2,Servicios de catering,VRE - Refinación,2026-03-25,2026-11-30,660078,Activo,En Alerta
CON-2026-4083,Catering Energia Colombiana S.A.S.,900.310.377-2,Inspeccion de ductos,VRE - Refinación,2025-05-06,2027-03-17,1042008,Activo,Aprobado
CON-2026-4084,Logistica Petrolera Nacional S.A.S.,900.546.247-4,Monitoreo HSE,VUP - Upstream,2025-05-10,2027-02-20,180960,Activo,Aprobado
CON-2026-4085,Catering Energia Colombiana S.A.S.,900.229.860-1,Suministro de alimentacion,VCO - Corporativa,2026-06-08,2027-03-25,889555,Activo,En Alerta
CON-2026-4086,Proteccion Perimetral Colombiana S.A.S.,900.928.456-1,Mantenimiento electrico,VUP - Upstream,2025-09-01,2027-04-12,1495870,Activo,Aprobado
CON-2026-4087,Transportes Oleoducto S.A.S.,900.965.871-7,Inspeccion de ductos,VCO - Corporativa,2025-09-21,2027-05-29,444945,Activo,Aprobado
CON-2026-4088,Logistica Petrolera Nacional S.A.S.,900.870.986-4,Ingenieria de campo,VTS - Transporte,2025-01-10,2027-09-14,120742,En Liquidación,Aprobado
CON-2026-4089,Catering Energia Colombiana S.A.S.,900.205.198-3,Apoyo logistico,VRE - Refinación,2025-08-18,2027-04-24,1393786,En Liquidación,Aprobado
CON-2026-4090,Seguridad Industrial Llanos Ltda.,900.747.207-0,Apoyo logistico,VRE - Refinación,2026-05-11,2027-12-31,948074,Activo,En Alerta
CON-2026-4091,Servicios Integrales de Refinacion S.A.S.,900.563.865-6,Mantenimiento de bombas,VRE - Refinación,2026-06-24,2027-02-18,78711,Activo,Aprobado
CON-2026-4092,Servicios Integrales de Refinacion S.A.S.,900.749.979-4,Inspeccion de ductos,VCO - Corporativa,2025-11-10,2027-11-23,554249,Activo,Aprobado
CON-2026-4093,Servicios Integrales de Refinacion S.A.S.,900.770.949-9,Apoyo logistico,VUP - Upstream,2026-03-19,2027-11-02,122201,Activo,En Alerta
CON-2026-4094,Servicios Integrales de Refinacion S.A.S.,900.259.956-5,Transporte de personal,VRE - Refinación,2026-05-11,2027-05-24,152302,Activo,Aprobado
CON-2026-4095,Proteccion Perimetral Colombiana S.A.S.,900.319.585-0,Suministro de alimentacion,VRE - Refinación,2026-06-15,2027-06-01,1353125,Activo,Aprobado
CON-2026-4096,Mantenimiento Tecnico del Magdalena S.A.S.,900.375.759-0,Ingenieria de campo,VTS - Transporte,2025-06-23,2026-07-22,736922,Activo,Aprobado
CON-2026-4097,Servicios Integrales de Refinacion S.A.S.,900.133.713-5,Apoyo logistico,VUP - Upstream,2026-05-30,2026-09-08,1162827,En Liquidación,Aprobado
CON-2026-4098,Logistica Petrolera Nacional S.A.S.,900.507.617-0,Servicios de catering,VUP - Upstream,2025-06-26,2027-04-21,211406,Activo,En Alerta
CON-2026-4099,Transportes Oleoducto S.A.S.,900.711.454-4,Mantenimiento de bombas,VCO - Corporativa,2025-07-01,2027-11-12,1125418,Activo,Aprobado
CON-2026-4100,PetroServicios del Caribe S.A.S.,900.622.645-0,Servicios de catering,VUP - Upstream,2025-04-02,2026-11-03,364767,Activo,En Alerta
CON-2026-4101,Proteccion Perimetral Colombiana S.A.S.,900.440.717-2,Monitoreo HSE,VUP - Upstream,2025-06-14,2027-01-31,556287,Suspendido,En Alerta
CON-2026-4102,Mantenimiento Tecnico del Magdalena S.A.S.,900.240.454-0,Transporte de personal,VTS - Transporte,2026-03-16,2026-11-04,940489,Suspendido,No Aprobado
CON-2026-4103,Transportes Oleoducto S.A.S.,900.367.194-3,Inspeccion de ductos,VUP - Upstream,2026-05-24,2027-11-19,445583,Activo,Aprobado
CON-2026-4104,Mantenimiento Tecnico del Magdalena S.A.S.,900.338.816-7,Inspeccion de ductos,VUP - Upstream,2025-04-14,2027-05-13,366798,Activo,Aprobado
CON-2026-4105,PetroServicios del Caribe S.A.S.,900.549.708-3,Apoyo logistico,VTS - Transporte,2025-04-25,2027-07-14,1412064,Activo,Aprobado
CON-2026-4106,Proteccion Perimetral Colombiana S.A.S.,900.394.246-5,Mantenimiento de bombas,VTS - Transporte,2025-05-20,2027-06-03,524428,Activo,Aprobado
CON-2026-4107,PetroServicios del Caribe S.A.S.,900.984.884-9,Mantenimiento electrico,VTS - Transporte,2026-05-19,2027-11-19,1324638,Suspendido,No Aprobado
CON-2026-4108,Seguridad Industrial Llanos Ltda.,900.504.402-2,Apoyo logistico,VUP - Upstream,2026-04-17,2027-06-22,1001753,En Liquidación,En Alerta
CON-2026-4109,Transportes Oleoducto S.A.S.,900.532.797-1,Seguridad perimetral,VUP - Upstream,2025-03-29,2027-03-03,722387,Activo,Aprobado
CON-2026-4110,Transportes Oleoducto S.A.S.,900.345.771-3,Mantenimiento de bombas,VRE - Refinación,2025-01-31,2027-10-30,738229,Activo,Aprobado
CON-2026-4111,PetroServicios del Caribe S.A.S.,900.282.989-4,Servicios de catering,VTS - Transporte,2026-06-22,2027-04-22,267238,Activo,No Aprobado
CON-2026-4112,Ingenieria Andina de Petroleos S.A.S.,900.285.333-2,Mantenimiento de bombas,VCO - Corporativa,2025-09-13,2027-12-19,724767,Activo,Aprobado
CON-2026-4113,Proteccion Perimetral Colombiana S.A.S.,900.411.312-9,Suministro de alimentacion,VUP - Upstream,2026-05-07,2026-07-13,1154762,Suspendido,En Alerta
CON-2026-4114,Operaciones Industriales Orion S.A.S.,900.310.591-9,Seguridad perimetral,VRE - Refinación,2025-08-19,2026-10-23,939718,Suspendido,No Aprobado
CON-2026-4115,Ingenieria Andina de Petroleos S.A.S.,900.243.484-0,Monitoreo HSE,VRE - Refinación,2025-08-03,2027-10-01,191780,En Liquidación,En Alerta
CON-2026-4116,Transportes Oleoducto S.A.S.,900.559.962-8,Inspeccion de ductos,VTS - Transporte,2025-09-10,2026-07-04,463856,Activo,Aprobado
CON-2026-4117,Mantenimiento Tecnico del Magdalena S.A.S.,900.858.923-3,Monitoreo HSE,VRE - Refinación,2025-04-09,2027-02-14,488022,Activo,Aprobado
CON-2026-4118,Proteccion Perimetral Colombiana S.A.S.,900.372.505-2,Inspeccion de ductos,VTS - Transporte,2025-11-17,2027-05-12,115375,Activo,Aprobado
CON-2026-4119,PetroServicios del Caribe S.A.S.,900.115.428-3,Mantenimiento electrico,VTS - Transporte,2026-06-04,2027-12-14,322983,Activo,Aprobado
CON-2026-4120,Transportes Oleoducto S.A.S.,900.783.227-8,Mantenimiento de bombas,VUP - Upstream,2025-08-26,2027-12-12,725306,Suspendido,No Aprobado
CON-2026-4121,Operaciones Industriales Orion S.A.S.,900.387.603-7,Ingenieria de campo,VUP - Upstream,2025-12-15,2027-12-10,1069903,Activo,No Aprobado
CON-2026-4122,Transportes Oleoducto S.A.S.,900.480.536-4,Suministro de alimentacion,VTS - Transporte,2025-08-29,2027-02-07,119878,En Liquidación,Aprobado
CON-2026-4123,Logistica Petrolera Nacional S.A.S.,900.526.797-7,Mantenimiento de bombas,VCO - Corporativa,2025-08-07,2027-02-24,240024,Activo,Aprobado
CON-2026-4124,Transportes Oleoducto S.A.S.,900.835.541-1,Suministro de alimentacion,VTS - Transporte,2025-12-12,2027-02-11,103606,Activo,En Alerta
CON-2026-4125,Transportes Oleoducto S.A.S.,900.961.294-4,Mantenimiento de bombas,VUP - Upstream,2026-05-15,2027-11-17,1356041,Activo,Aprobado
CON-2026-4126,Seguridad Industrial Llanos Ltda.,900.597.685-3,Mantenimiento de bombas,VCO - Corporativa,2025-04-10,2026-11-18,156629,Activo,Aprobado
CON-2026-4127,Operaciones Industriales Orion S.A.S.,900.232.146-7,Seguridad perimetral,VRE - Refinación,2026-02-05,2027-01-03,616862,Suspendido,Aprobado
CON-2026-4128,Ingenieria Andina de Petroleos S.A.S.,900.405.541-8,Inspeccion de ductos,VCO - Corporativa,2025-09-07,2026-11-28,805364,Activo,Aprobado
CON-2026-4129,Logistica Petrolera Nacional S.A.S.,900.436.954-2,Ingenieria de campo,VRE - Refinación,2025-12-10,2027-02-10,856543,Suspendido,No Aprobado
CON-2026-4130,Proteccion Perimetral Colombiana S.A.S.,900.750.222-2,Mantenimiento de bombas,VCO - Corporativa,2025-06-12,2026-08-05,1353166,En Liquidación,No Aprobado
CON-2026-4131,Proteccion Perimetral Colombiana S.A.S.,900.123.967-3,Mantenimiento electrico,VTS - Transporte,2025-01-12,2026-10-10,1241958,Activo,Aprobado
CON-2026-4132,Logistica Petrolera Nacional S.A.S.,900.652.980-4,Inspeccion de ductos,VTS - Transporte,2026-03-22,2027-05-31,986794,Activo,En Alerta
CON-2026-4133,Transportes Oleoducto S.A.S.,900.944.846-7,Inspeccion de ductos,VTS - Transporte,2025-07-09,2026-08-04,709751,Suspendido,En Alerta
CON-2026-4134,Servicios Integrales de Refinacion S.A.S.,900.186.478-5,Servicios de catering,VCO - Corporativa,2025-10-15,2026-07-10,1232744,Activo,No Aprobado
CON-2026-4135,Logistica Petrolera Nacional S.A.S.,900.761.610-5,Ingenieria de campo,VUP - Upstream,2025-02-06,2026-07-25,200060,En Liquidación,Aprobado
CON-2026-4136,Transportes Oleoducto S.A.S.,900.410.994-0,Mantenimiento electrico,VRE - Refinación,2026-02-01,2027-11-03,90065,Activo,Aprobado
CON-2026-4137,Catering Energia Colombiana S.A.S.,900.543.467-4,Monitoreo HSE,VTS - Transporte,2025-01-06,2026-08-20,78419,Activo,En Alerta
CON-2026-4138,PetroServicios del Caribe S.A.S.,900.399.830-6,Inspeccion de ductos,VTS - Transporte,2025-09-15,2027-10-17,857495,Activo,Aprobado
CON-2026-4139,Operaciones Industriales Orion S.A.S.,900.929.551-5,Seguridad perimetral,VTS - Transporte,2026-02-21,2026-07-20,641510,Activo,Aprobado
CON-2026-4140,Catering Energia Colombiana S.A.S.,900.505.535-2,Mantenimiento electrico,VCO - Corporativa,2026-03-09,2026-08-31,224389,Suspendido,Aprobado
CON-2026-4141,Proteccion Perimetral Colombiana S.A.S.,900.439.856-1,Suministro de alimentacion,VRE - Refinación,2025-06-24,2026-10-18,855425,Suspendido,Aprobado
CON-2026-4142,Servicios Integrales de Refinacion S.A.S.,900.161.670-1,Mantenimiento electrico,VTS - Transporte,2025-01-24,2027-05-12,553871,Activo,Aprobado
CON-2026-4143,Mantenimiento Tecnico del Magdalena S.A.S.,900.988.958-1,Apoyo logistico,VTS - Transporte,2025-03-14,2027-09-17,1483954,Activo,No Aprobado
CON-2026-4144,Mantenimiento Tecnico del Magdalena S.A.S.,900.977.884-6,Transporte de personal,VRE - Refinación,2025-02-10,2027-02-20,377805,Activo,No Aprobado
CON-2026-4145,Mantenimiento Tecnico del Magdalena S.A.S.,900.511.583-0,Seguridad perimetral,VTS - Transporte,2025-11-11,2027-07-20,258960,En Liquidación,Aprobado
CON-2026-4146,Catering Energia Colombiana S.A.S.,900.384.488-9,Servicios de catering,VTS - Transporte,2026-01-10,2027-11-30,1322843,Activo,Aprobado
CON-2026-4147,Transportes Oleoducto S.A.S.,900.780.655-3,Seguridad perimetral,VRE - Refinación,2025-04-01,2027-03-05,980994,Suspendido,Aprobado
CON-2026-4148,Catering Energia Colombiana S.A.S.,900.885.604-9,Seguridad perimetral,VCO - Corporativa,2025-11-29,2026-10-03,608166,Activo,Aprobado
CON-2026-4149,Proteccion Perimetral Colombiana S.A.S.,900.413.120-0,Ingenieria de campo,VTS - Transporte,2026-01-29,2027-06-13,1191720,Suspendido,Aprobado
CON-2026-4150,Proteccion Perimetral Colombiana S.A.S.,900.258.759-4,Monitoreo HSE,VCO - Corporativa,2025-01-19,2027-11-01,561505,Activo,Aprobado
CON-2026-4151,Mantenimiento Tecnico del Magdalena S.A.S.,900.528.922-4,Ingenieria de campo,VCO - Corporativa,2025-07-30,2027-10-07,1163862,Activo,Aprobado
CON-2026-4152,Ingenieria Andina de Petroleos S.A.S.,900.459.214-9,Suministro de alimentacion,VCO - Corporativa,2025-05-06,2027-09-07,315911,Activo,Aprobado
CON-2026-4153,Catering Energia Colombiana S.A.S.,900.552.545-7,Servicios de catering,VCO - Corporativa,2026-02-14,2026-08-28,1330553,En Liquidación,Aprobado
CON-2026-4154,Seguridad Industrial Llanos Ltda.,900.473.267-6,Inspeccion de ductos,VUP - Upstream,2025-12-17,2027-02-01,287447,Activo,Aprobado
CON-2026-4155,Mantenimiento Tecnico del Magdalena S.A.S.,900.965.967-0,Monitoreo HSE,VTS - Transporte,2026-03-07,2027-10-02,718066,Activo,En Alerta
CON-2026-4156,Servicios Integrales de Refinacion S.A.S.,900.966.768-6,Transporte de personal,VCO - Corporativa,2026-05-12,2026-08-17,1437421,Activo,Aprobado
CON-2026-4157,Mantenimiento Tecnico del Magdalena S.A.S.,900.588.592-1,Inspeccion de ductos,VRE - Refinación,2025-12-30,2027-10-05,1031614,Activo,Aprobado
CON-2026-4158,PetroServicios del Caribe S.A.S.,900.813.187-5,Mantenimiento electrico,VTS - Transporte,2025-09-20,2027-04-15,125038,Suspendido,Aprobado
CON-2026-4159,Proteccion Perimetral Colombiana S.A.S.,900.999.651-5,Apoyo logistico,VTS - Transporte,2025-05-16,2027-07-15,866720,Activo,En Alerta
CON-2026-4160,Catering Energia Colombiana S.A.S.,900.864.662-4,Mantenimiento electrico,VTS - Transporte,2025-12-11,2027-10-28,868678,Suspendido,No Aprobado
CON-2026-4161,Seguridad Industrial Llanos Ltda.,900.347.947-5,Inspeccion de ductos,VUP - Upstream,2025-01-04,2027-06-07,105332,Suspendido,No Aprobado
CON-2026-4162,PetroServicios del Caribe S.A.S.,900.802.560-2,Apoyo logistico,VCO - Corporativa,2025-05-14,2027-12-23,1360777,Suspendido,En Alerta
CON-2026-4163,Mantenimiento Tecnico del Magdalena S.A.S.,900.498.685-5,Monitoreo HSE,VCO - Corporativa,2025-03-03,2027-04-06,380492,En Liquidación,En Alerta
